resolution,emotions,people,tries,time
4,14,20,2,4.6135759
4,14,21,2,4.7689742
4,14,22,2,5.030447
4,14,23,2,5.2783587
4,14,24,2,5.6062523
4,14,25,2,5.8210561
4,14,26,2,6.0370668
4,14,27,2,6.3378012
4,14,28,2,6.6132811
4,14,29,2,6.8524216
4,14,3,2,1.0779165
4,14,30,2,7.1059495
4,14,31,2,7.404199
4,14,32,2,7.6949009
4,14,33,2,7.9197309
4,14,34,2,8.2002197
4,14,35,2,8.4916588
4,14,36,2,8.7593017
4,14,37,2,8.9997599
4,14,38,2,9.3263521
4,14,39,2,9.6565185
4,14,4,2,1.5484866
4,14,40,2,9.966545
4,14,41,2,10.4428384
4,14,42,2,10.7729154
4,14,43,2,11.1638532
4,14,44,2,11.34202
4,14,45,2,11.6882409
4,14,46,2,11.8840523
4,14,47,2,12.2628833
4,14,48,2,12.5786914
4,14,49,2,12.915024
4,14,5,2,1.6815463
4,14,50,2,13.224518
4,14,51,2,13.5256419
4,14,52,2,13.7245716
4,14,53,2,14.1575461
4,14,54,2,14.4487356
4,14,55,2,14.7474151
4,14,56,2,15.1476776
4,14,57,2,15.4593567
4,14,58,2,15.7233974
4,14,59,2,16.2148208
4,14,6,2,1.7292271
4,14,60,2,16.4089407
4,14,61,2,16.9465807
4,14,62,2,17.1200356
4,14,63,2,17.5635653
4,14,64,2,17.9700411
4,14,65,2,18.2784441
4,14,66,2,18.156199
4,14,67,2,18.5011058
4,14,68,2,18.8153174
4,14,69,2,19.2771395
4,14,7,2,2.3004307
4,14,70,2,19.5996587
4,14,71,2,20.0383638
4,14,72,2,20.4418901
4,14,73,2,20.7870682
4,14,74,2,21.0991787
4,14,75,2,21.4680107
4,14,76,2,21.8240354
4,14,77,2,22.395211
4,14,78,2,22.6961478
4,14,79,2,23.1967918
4,14,8,2,2.6002765
4,14,80,2,23.5805394
4,14,9,2,2.3915288
4,2,10,10,0.9172938
4,2,2,25,0.6646001
4,2,3,25,0.7541581
4,2,4,22,0.9368482
4,2,5,22,1.1466627
4,2,6,10,0.6038715
4,2,7,10,0.6941143
4,2,8,10,0.7251029
4,2,9,10,0.8674428
4,3,10,10,1.7635276
4,3,2,25,1.1912418
4,3,3,25,1.4228183
4,3,4,22,1.8380906
4,3,5,22,2.3271634
4,3,6,10,1.1310152
4,3,7,10,1.3310546
4,3,8,10,1.3878351
4,3,9,10,1.6169955
4,4,10,10,2.5152521
4,4,2,30,1.8872576
4,4,3,30,2.5893963
4,4,4,30,3.522816
4,4,5,30,4.0246025
4,4,6,10,1.6181692
4,4,7,10,1.9112717
4,4,8,10,1.9946787
4,4,9,10,2.3400806
4,5,10,30,9.8573134
4,5,11,30,10.8874098
4,5,12,30,14.4352442
4,5,13,30,15.9725049
4,5,14,30,16.6996657
4,5,15,30,16.4057124
4,5,2,30,2.842198
4,5,3,30,3.578731
4,5,4,30,4.4848237
4,5,5,30,5.4467647
4,5,6,30,7.1479306
4,5,7,30,8.7803199
4,5,8,30,8.9705838
4,5,9,30,9.2939894
4,6,10,30,12.5465478
4,6,11,30,14.5962283
4,6,12,30,14.7852106
4,6,13,30,17.1356055
4,6,14,30,18.6523559
4,6,15,30,20.3439198
4,6,16,30,21.9850137
4,6,17,30,28.5569712
4,6,2,30,4.3753894
4,6,3,30,4.5060986
4,6,4,30,6.0026187
4,6,5,30,7.3773627
4,6,6,30,7.7899142
4,6,7,30,8.8300747
4,6,8,30,9.6896305
4,6,9,30,11.4264199
4,7,10,30,16.9069995
4,7,11,30,16.2539159
4,7,12,30,19.7330899
4,7,13,30,20.996383
4,7,14,30,23.1299516
4,7,15,30,23.0404026
4,7,16,30,24.5081869
4,7,17,30,26.8964212
4,7,18,30,28.7200224
4,7,19,30,30.8018904
4,7,2,30,4.5925396
4,7,3,30,5.3634564
4,7,4,30,7.6273207
4,7,5,30,7.9321096
4,7,6,30,12.2266687
4,7,7,30,12.9908572
4,7,8,30,14.1552214
4,7,9,30,15.5170287
4,8,10,30,17.4429245
4,8,11,30,18.746436
4,8,12,30,21.9836933
4,8,13,30,22.9198742
4,8,14,30,26.8740463
4,8,15,30,28.2870323
4,8,16,30,30.31892
4,8,17,30,31.7413727
4,8,18,30,33.7773166
4,8,19,30,35.5585836
4,8,2,30,3.8637782
4,8,20,30,35.8772263
4,8,21,8,10.4461575
4,8,22,8,10.6945966
4,8,23,8,11.1698869
4,8,24,8,12.5321999
4,8,25,8,15.0646245
4,8,26,6,9.6463142
4,8,27,6,10.5843946
4,8,28,6,10.3969814
4,8,29,6,11.5814148
4,8,3,30,5.8746122
4,8,30,6,11.311761
4,8,31,6,11.8996379
4,8,4,30,8.2994376
4,8,5,30,9.6676215
4,8,6,30,10.7426065
4,8,7,30,12.6497463
4,8,8,30,13.5596151
4,8,9,30,15.3929724
4,9,10,30,19.6638387
4,9,11,30,21.9334579
4,9,12,30,26.2697712
4,9,13,30,28.5713381
4,9,14,30,31.2609577
4,9,15,30,30.2597846
4,9,16,30,34.7277317
4,9,17,30,34.3450503
4,9,18,30,41.5105318
4,9,19,30,38.9662583
4,9,2,30,4.414996
4,9,20,30,41.6118016
4,9,21,8,12.6298118
4,9,22,8,12.1738759
4,9,23,8,13.7850571
4,9,24,8,17.0099289
4,9,25,8,14.0403543
4,9,26,6,11.693318
4,9,27,6,11.4812584
4,9,28,6,12.0569325
4,9,29,6,12.4424396
4,9,3,30,6.4479985
4,9,30,6,12.9874146
4,9,31,6,16.8752922
4,9,32,6,13.949213
4,9,33,6,14.3841859
4,9,34,6,14.8472378
4,9,35,6,15.4409081
4,9,36,6,15.9665567
4,9,4,30,8.964371
4,9,5,30,10.8424815
4,9,6,30,12.9321932
4,9,7,30,18.8462466
4,9,8,30,15.7259631
4,9,9,30,17.6498263
5,10,10,30,28.6614904
5,10,11,30,31.1931033
5,10,12,30,39.664274
5,10,13,30,38.6600688
5,10,14,30,41.4728337
5,10,15,30,44.7901886
5,10,16,30,44.2582329
5,10,17,30,48.5774476
5,10,18,30,51.0045799
5,10,19,30,54.1133223
5,10,2,30,5.6228219
5,10,20,30,59.7307909
5,10,21,8,16.1064965
5,10,22,8,17.7398858
5,10,23,8,20.8009767
5,10,24,8,18.9360622
5,10,25,8,20.9374902
5,10,26,6,15.81674
5,10,27,6,17.3692069
5,10,28,6,23.5431486
5,10,29,6,18.1724467
5,10,3,30,7.8817326
5,10,30,6,19.6244442
5,10,31,6,22.4484343
5,10,32,6,20.5575334
5,10,33,6,22.3195511
5,10,34,6,22.0420237
5,10,35,6,25.4487904
5,10,36,6,23.7949736
5,10,37,6,24.6157703
5,10,38,6,29.9014054
5,10,39,6,26.7247941
5,10,4,30,11.1525424
5,10,40,6,27.1392167
5,10,41,2,9.7364089
5,10,42,2,10.1894146
5,10,5,30,18.6258751
5,10,6,30,16.72186
5,10,7,30,28.4913951
5,10,8,30,22.4262548
5,10,9,30,25.444452
5,11,10,30,43.7640084
5,11,11,30,34.8414213
5,11,12,30,35.7921814
5,11,13,30,39.5576943
5,11,14,30,44.0339991
5,11,15,30,49.2232793
5,11,16,30,49.5718226
5,11,17,30,53.3933462
5,11,18,30,58.9613659
5,11,19,30,61.2010876
5,11,2,30,7.9135931
5,11,20,30,64.292248
5,11,21,8,18.2905387
5,11,22,8,19.4148768
5,11,23,8,20.4607678
5,11,24,8,22.9429309
5,11,25,8,22.6834334
5,11,26,6,18.4254482
5,11,27,6,23.1703018
5,11,28,6,19.3338261
5,11,29,6,21.205426
5,11,3,30,9.9007189
5,11,30,6,21.0843117
5,11,31,6,21.9502257
5,11,32,6,24.3178376
5,11,33,6,24.0858091
5,11,34,6,25.688222
5,11,35,6,25.3857633
5,11,36,6,26.9707912
5,11,37,6,27.4265935
5,11,38,6,29.5927581
5,11,39,6,29.6059025
5,11,4,30,12.2468464
5,11,40,6,31.2125628
5,11,41,2,10.7581068
5,11,42,2,13.3379118
5,11,43,2,11.5147697
5,11,44,2,11.8278407
5,11,45,2,12.7181032
5,11,46,2,12.3426709
5,11,47,2,14.7764767
5,11,48,2,15.3001336
5,11,49,2,14.6268821
5,11,5,30,14.1025515
5,11,50,2,16.5947141
5,11,51,2,17.1917321
5,11,52,2,17.2317187
5,11,53,2,18.4225203
5,11,54,2,17.0483312
5,11,6,30,18.4192771
5,11,7,30,19.968682
5,11,8,30,23.2151631
5,11,9,30,26.1569382
5,12,10,30,32.4904122
5,12,11,30,35.6656677
5,12,12,30,39.8769882
5,12,13,30,45.1847442
5,12,14,30,49.4939337
5,12,15,30,51.2165747
5,12,16,30,54.7225905
5,12,17,30,61.494749
5,12,18,30,65.8196499
5,12,19,30,70.0545125
5,12,2,30,14.5790647
5,12,20,30,71.231927
5,12,21,8,20.4137616
5,12,22,8,22.2099386
5,12,23,8,22.6307902
5,12,24,8,23.8797406
5,12,25,8,34.725212
5,12,26,6,19.7025444
5,12,27,6,21.3440923
5,12,28,6,22.0570134
5,12,29,6,22.64642
5,12,3,30,10.1004397
5,12,30,6,23.4639669
5,12,31,6,25.5299064
5,12,32,6,25.4081164
5,12,33,6,26.9926406
5,12,34,6,27.3530234
5,12,35,6,28.7740072
5,12,36,6,30.0212937
5,12,37,6,31.5311485
5,12,38,6,31.7242301
5,12,39,6,34.168944
5,12,4,30,13.3807189
5,12,40,6,34.0688682
5,12,41,2,15.1446821
5,12,42,2,12.4094666
5,12,43,2,12.6212674
5,12,44,2,12.9490976
5,12,45,2,14.1962133
5,12,46,2,14.2264881
5,12,47,2,16.3293608
5,12,48,2,16.3562004
5,12,49,2,15.1012173
5,12,5,30,15.6971719
5,12,50,2,15.2856891
5,12,51,2,15.8878406
5,12,52,2,16.2510778
5,12,53,2,16.5092688
5,12,54,2,19.3190638
5,12,55,2,17.6000222
5,12,56,2,18.0645941
5,12,57,2,19.4979695
5,12,58,2,19.0678214
5,12,59,2,20.4433593
5,12,6,30,20.3294815
5,12,60,2,19.9333901
5,12,61,2,20.2855429
5,12,62,2,20.9495478
5,12,63,2,21.4706219
5,12,64,2,24.5936895
5,12,65,2,22.1260297
5,12,66,2,22.8735871
5,12,67,2,26.8030488
5,12,68,2,23.6122493
5,12,69,2,24.3748295
5,12,7,30,22.0813019
5,12,70,2,25.1755827
5,12,71,2,25.3888935
5,12,72,2,25.7467395
5,12,73,2,27.9084023
5,12,74,2,27.7450237
5,12,75,2,28.8369868
5,12,76,2,27.4954188
5,12,77,2,28.0608268
5,12,78,2,28.4242719
5,12,79,2,31.0672769
5,12,8,30,27.2191381
5,12,80,2,30.3867686
5,12,9,30,28.7966927
5,13,10,30,50.949282
5,13,11,30,39.6259766
5,13,12,30,46.3117549
5,13,13,30,47.6922772
5,13,14,30,51.8223849
5,13,15,30,56.3479243
5,13,16,30,63.942084
5,13,17,30,64.7423902
5,13,18,30,72.2123241
5,13,19,30,73.2895635
5,13,2,30,20.4892949
5,13,20,30,78.576441
5,13,21,8,23.3636921
5,13,22,8,25.0818072
5,13,23,8,24.6943636
5,13,24,8,33.6038154
5,13,25,8,27.6323125
5,13,26,6,22.1658396
5,13,27,6,22.4597576
5,13,28,6,23.6486609
5,13,29,6,24.712065
5,13,3,30,34.3527269
5,13,30,6,25.8423034
5,13,31,6,26.9635089
5,13,32,6,28.0335319
5,13,33,6,28.7319886
5,13,34,6,29.6403398
5,13,35,6,31.0604425
5,13,36,6,32.0472857
5,13,37,6,34.5640161
5,13,38,6,34.3935722
5,13,39,6,35.7378027
5,13,4,30,17.7755515
5,13,40,6,36.8782624
5,13,41,2,13.2166228
5,13,42,2,13.2843855
5,13,43,2,14.1500992
5,13,44,2,14.1061457
5,13,45,2,15.0650031
5,13,46,2,15.4272686
5,13,47,2,23.1021113
5,13,48,2,17.6972465
5,13,49,2,16.4763169
5,13,5,30,17.5382852
5,13,50,2,17.2356856
5,13,51,2,17.6278777
5,13,52,2,23.1681651
5,13,53,2,18.4385945
5,13,54,2,18.5721029
5,13,55,2,19.3079346
5,13,56,2,19.5684396
5,13,57,2,21.068604
5,13,58,2,21.05004
5,13,59,2,21.443485
5,13,6,30,21.2182114
5,13,60,2,21.8111464
5,13,61,2,22.3790222
5,13,62,2,26.1685993
5,13,63,2,23.8163628
5,13,64,2,23.9411424
5,13,65,2,25.0776027
5,13,66,2,24.9178009
5,13,67,2,24.8888156
5,13,68,2,26.3680458
5,13,69,2,26.7631897
5,13,7,30,25.9555224
5,13,70,2,27.1856941
5,13,71,2,27.7183404
5,13,72,2,30.056219
5,13,73,2,29.9958503
5,13,74,2,29.3112718
5,13,75,2,30.3500368
5,13,76,2,30.9092304
5,13,77,2,31.4167575
5,13,78,2,39.6204511
5,13,79,2,45.2213497
5,13,8,30,28.107006
5,13,80,2,33.3848721
5,13,9,30,31.85867
5,14,10,2,3.3506886
5,14,11,2,2.9788626
5,14,12,2,3.3210714
5,14,13,2,3.6475182
5,14,14,2,3.9559345
5,14,15,2,4.299598
5,14,16,2,4.6295978
5,14,17,2,4.9563706
5,14,18,2,5.1684704
5,14,19,2,5.6325418
5,14,2,2,0.7672402
5,14,20,2,5.9594906
5,14,21,2,6.0480596
5,14,22,2,6.3777456
5,14,23,2,6.7440218
5,14,24,2,7.0594396
5,14,25,2,7.4725167
5,14,26,2,7.8672266
5,14,27,2,8.2452993
5,14,28,2,8.5959943
5,14,29,2,9.0142297
5,14,3,2,1.0289998
5,14,30,2,9.3769246
5,14,31,2,9.7242604
5,14,32,2,10.1375085
5,14,33,2,10.4769677
5,14,34,2,10.8892167
5,14,35,2,11.3036179
5,14,36,2,11.7150643
5,14,37,2,12.1390488
5,14,38,2,12.5975791
5,14,39,2,13.06005
5,14,4,2,1.4708956
5,14,40,2,13.4578105
5,14,41,2,14.2093621
5,14,42,2,14.6359106
5,14,43,2,15.1405745
5,14,44,2,15.5688465
5,14,45,2,16.0339324
5,14,46,2,16.5054635
5,14,47,2,16.8940104
5,14,48,2,17.5421654
5,14,49,2,17.9093938
5,14,5,2,1.8183422
5,14,50,2,18.3821236
5,14,51,2,19.0055258
5,14,52,2,19.32411
5,14,53,2,20.1790398
5,14,54,2,20.5838128
5,14,55,2,21.1611923
5,14,56,2,21.1640817
5,14,57,2,21.6197877
5,14,58,2,22.1434972
5,14,59,2,22.6148537
5,14,6,2,2.178208
5,14,60,2,23.2496338
5,14,61,2,24.0482452
5,14,62,2,24.5340242
5,14,63,2,25.2080892
5,14,64,2,25.465295
5,14,65,2,26.4482567
5,14,66,2,26.6615596
5,14,67,2,27.1618207
5,14,68,2,27.9797173
5,14,69,2,28.5247232
5,14,7,2,2.4453728
5,14,70,2,29.2932825
5,14,71,2,30.2106046
5,14,72,2,30.5998102
5,14,73,2,30.8907706
5,14,74,2,31.3882158
5,14,75,2,32.3012495
5,14,76,2,35.7442846
5,14,77,2,76.3562252
5,14,78,2,74.500892
5,14,79,2,76.3003655
5,14,8,2,2.8859105
5,14,80,2,77.8406281
5,14,9,2,3.1162266
5,2,10,10,1.121853
5,2,2,30,0.9532104
5,2,3,30,1.0157137
5,2,4,22,1.0771167
5,2,5,22,1.2990397
5,2,6,10,0.6861625
5,2,7,10,1.0639039
5,2,8,10,0.8672172
5,2,9,10,0.9824549
5,3,10,10,2.0585929
5,3,2,30,1.2940259
5,3,3,30,1.9899344
5,3,4,22,2.0092907
5,3,5,22,2.4584848
5,3,6,10,1.2893688
5,3,7,10,1.9654821
5,3,8,10,1.5846783
5,3,9,10,1.8097952
5,4,10,10,3.3423125
5,4,2,30,1.9008014
5,4,3,30,2.73567
5,4,4,30,3.6505384
5,4,5,30,4.6308773
5,4,6,10,1.9066804
5,4,7,10,2.5046647
5,4,8,10,2.2768818
5,4,9,10,2.5885728
5,5,10,30,12.9383947
5,5,11,30,16.7887046
5,5,12,30,16.0666261
5,5,13,30,16.5295461
5,5,14,30,18.5803399
5,5,15,30,19.2513839
5,5,2,30,2.5233831
5,5,3,30,3.8801872
5,5,4,30,4.508321
5,5,5,30,6.1555129
5,5,6,30,7.6559695
5,5,7,30,10.049575
5,5,8,30,11.2337501
5,5,9,30,10.0127568
5,6,10,30,16.3793127
5,6,11,30,16.8729176
5,6,12,30,21.6747921
5,6,13,30,20.2033069
5,6,14,30,21.9891563
5,6,15,30,23.8193593
5,6,16,30,25.4695932
5,6,17,30,30.5970716
5,6,2,30,3.7420955
5,6,3,30,4.7292655
5,6,4,30,6.4897132
5,6,5,30,8.3352198
5,6,6,30,8.8156411
5,6,7,30,10.104334
5,6,8,30,11.0094737
5,6,9,30,13.5394184
5,7,10,30,20.2733961
5,7,11,30,18.7799412
5,7,12,30,22.5202745
5,7,13,30,24.7648172
5,7,14,30,26.7531645
5,7,15,30,27.1089689
5,7,16,30,36.5781194
5,7,17,30,33.1678193
5,7,18,30,33.9991216
5,7,19,30,37.64647
5,7,2,30,4.5270981
5,7,3,30,6.1728318
5,7,4,30,7.6994134
5,7,5,30,9.3424222
5,7,6,30,11.7099363
5,7,7,30,13.8151749
5,7,8,30,14.4141824
5,7,9,30,18.652864
5,8,10,30,21.9177949
5,8,11,30,22.0341971
5,8,12,30,25.8607004
5,8,13,30,27.0191837
5,8,14,30,30.685891
5,8,15,30,33.6202513
5,8,16,30,34.4411735
5,8,17,30,38.6352545
5,8,18,30,40.4720272
5,8,19,30,43.733527
5,8,2,30,4.8600578
5,8,20,30,44.0644122
5,8,21,8,12.6440628
5,8,22,8,13.7715053
5,8,23,8,13.9174983
5,8,24,8,15.4798646
5,8,25,8,17.9201404
5,8,26,6,12.1917086
5,8,27,6,13.2751212
5,8,28,6,13.3954982
5,8,29,6,14.6412151
5,8,3,30,6.6098964
5,8,30,6,14.6557614
5,8,4,30,8.8659844
5,8,5,30,11.1307102
5,8,6,30,12.579402
5,8,7,30,14.9508183
5,8,8,30,17.5789668
5,8,9,30,20.9307228
5,9,10,30,25.376448
5,9,11,30,34.7984797
5,9,12,30,30.486115
5,9,13,30,33.2392661
5,9,14,30,35.9249687
5,9,15,30,46.0543931
5,9,16,30,41.4014944
5,9,17,30,41.6548391
5,9,18,30,47.4822717
5,9,19,30,47.4568025
5,9,2,30,5.2409941
5,9,20,30,51.8464698
5,9,21,8,15.1904303
5,9,22,8,15.1586311
5,9,23,8,17.0921773
5,9,24,8,19.6579513
5,9,25,8,17.8107583
5,9,26,6,14.6866851
5,9,27,6,14.6531321
5,9,28,6,15.4906886
5,9,29,6,16.0424235
5,9,3,30,10.6168666
5,9,30,6,16.8183781
5,9,31,6,17.9085968
5,9,32,6,21.1997898
5,9,33,6,18.7872194
5,9,34,6,22.9957655
5,9,35,6,20.2425985
5,9,36,6,25.4596425
5,9,4,30,10.0322197
5,9,5,30,12.2745128
5,9,6,30,14.4562781
5,9,7,30,17.9523083
5,9,8,30,25.6141477
5,9,9,30,23.8843304
6,10,10,30,46.4468534
6,10,11,8,10.3109194
6,10,12,8,11.674548
6,10,13,8,12.6970748
6,10,14,8,13.9075103
6,10,15,8,15.0895643
6,10,16,8,15.364976
6,10,17,8,16.6551096
6,10,18,8,17.8904586
6,10,19,8,19.1160428
6,10,2,30,9.0035469
6,10,20,8,21.0784451
6,10,21,8,21.6432105
6,10,22,8,23.5267212
6,10,23,8,25.2786889
6,10,24,8,25.7932687
6,10,25,8,27.9729628
6,10,26,6,21.5630429
6,10,27,6,23.6488633
6,10,28,6,31.284412
6,10,29,6,24.9952186
6,10,3,30,13.9545825
6,10,30,6,26.7751752
6,10,31,6,28.4407205
6,10,32,6,29.1648304
6,10,33,6,30.4699969
6,10,34,6,31.402343
6,10,35,6,33.6221674
6,10,36,6,34.1190431
6,10,37,6,35.7165025
6,10,38,6,42.1205331
6,10,39,6,38.595317
6,10,4,30,17.9650785
6,10,40,6,44.1876894
6,10,41,2,13.7786408
6,10,42,2,14.2225443
6,10,5,30,21.2415034
6,10,6,30,29.1392919
6,10,7,30,23.2841131
6,10,8,30,34.1057625
6,10,9,30,46.065484
6,11,10,30,47.8602512
6,11,11,8,11.4538371
6,11,12,8,17.2577848
6,11,13,8,13.4733593
6,11,14,8,14.8571163
6,11,15,8,16.5679059
6,11,16,8,23.7246909
6,11,17,8,18.6984732
6,11,18,8,20.4107277
6,11,19,8,25.5068005
6,11,2,30,9.8582972
6,11,20,8,22.8816657
6,11,21,8,24.803986
6,11,22,8,31.1651398
6,11,23,8,27.6791432
6,11,24,8,30.1551565
6,11,25,8,30.6244461
6,11,26,6,24.819529
6,11,27,6,27.7116871
6,11,28,6,26.9477392
6,11,29,6,28.6658718
6,11,3,30,11.7883891
6,11,30,6,29.3761693
6,11,31,6,30.8820457
6,11,32,6,32.5003963
6,11,33,6,33.7240462
6,11,34,6,35.4400237
6,11,35,6,36.235374
6,11,36,6,37.9413896
6,11,37,6,39.5771242
6,11,38,6,42.3523999
6,11,39,6,42.2970414
6,11,4,30,14.5636272
6,11,40,6,44.379827
6,11,41,2,15.418244
6,11,42,2,16.8878663
6,11,43,2,16.6051652
6,11,44,2,17.0679906
6,11,45,2,18.89517
6,11,46,2,18.5151695
6,11,47,2,20.4707858
6,11,48,2,21.984001
6,11,49,2,27.8835047
6,11,5,30,21.0914993
6,11,50,2,24.5111522
6,11,51,2,24.627893
6,11,52,2,24.7431688
6,11,53,2,26.05589
6,11,6,30,22.6159668
6,11,7,30,24.8132266
6,11,8,30,28.9203169
6,11,9,30,32.7488364
6,12,10,30,41.1890781
6,12,11,8,12.2883658
6,12,12,8,13.6891793
6,12,13,8,15.4138851
6,12,14,8,17.0257227
6,12,15,8,17.8071899
6,12,16,8,19.4488369
6,12,17,8,21.2039846
6,12,18,8,23.4464247
6,12,19,8,24.834199
6,12,2,30,15.6885439
6,12,20,8,25.5896169
6,12,21,8,27.0513108
6,12,22,8,29.7886422
6,12,23,8,30.7140856
6,12,24,8,32.3499788
6,12,25,8,35.1177917
6,12,26,6,27.000267
6,12,27,6,28.5259767
6,12,28,6,30.8570838
6,12,29,6,31.3721653
6,12,3,30,12.3866387
6,12,30,6,32.6326957
6,12,31,6,35.1153755
6,12,32,6,36.1430616
6,12,33,6,37.8305064
6,12,34,6,38.7717008
6,12,35,6,40.6255712
6,12,36,6,42.5891973
6,12,37,6,44.6290669
6,12,38,6,45.5783433
6,12,39,6,47.3021363
6,12,4,30,16.4282211
6,12,40,6,49.2629054
6,12,41,2,19.8002112
6,12,42,2,17.8402135
6,12,43,2,18.2227429
6,12,44,2,20.7795542
6,12,45,2,20.8281202
6,12,46,2,20.0165421
6,12,47,2,28.8920733
6,12,48,2,21.3756461
6,12,49,2,22.1522033
6,12,5,30,19.5002243
6,12,50,2,22.6130576
6,12,51,2,26.1286152
6,12,52,2,24.0824929
6,12,53,2,24.9337711
6,12,54,2,25.7647479
6,12,55,2,26.6881145
6,12,56,2,29.242495
6,12,57,2,28.1847508
6,12,58,2,29.1240446
6,12,59,2,29.388368
6,12,6,30,24.5152562
6,12,60,2,30.0594489
6,12,61,2,33.5407224
6,12,62,2,31.0714108
6,12,63,2,32.3980878
6,12,64,2,35.5961124
6,12,65,2,33.805216
6,12,66,2,36.1658536
6,12,67,2,38.1590508
6,12,68,2,36.5840351
6,12,69,2,38.6955753
6,12,7,30,27.7691431
6,12,70,2,39.7211168
6,12,71,2,39.8139292
6,12,72,2,40.1503247
6,12,73,2,42.5070349
6,12,74,2,42.2187354
6,12,75,2,42.6370629
6,12,76,2,45.1421575
6,12,77,2,47.6352943
6,12,78,2,48.8223091
6,12,79,2,48.8651376
6,12,8,30,33.1192156
6,12,80,2,49.4626777
6,12,9,30,36.4515123
6,13,10,30,61.5052711
6,13,11,8,13.5852178
6,13,12,8,15.310251
6,13,13,8,16.5067827
6,13,14,8,18.0959712
6,13,15,8,19.7863259
6,13,16,8,21.7790617
6,13,17,8,22.8375528
6,13,18,8,25.3701742
6,13,19,8,26.4844211
6,13,2,30,24.4382251
6,13,20,8,28.2444667
6,13,21,8,30.6996237
6,13,22,8,32.6902835
6,13,23,8,34.112852
6,13,24,8,36.6834012
6,13,25,8,37.40332
6,13,26,6,30.3053338
6,13,27,6,31.0844676
6,13,28,6,33.0782891
6,13,29,6,34.1610134
6,13,3,30,37.251987
6,13,30,6,35.9926079
6,13,31,6,37.999123
6,13,32,6,47.5333608
6,13,33,6,41.1694134
6,13,34,6,50.6022461
6,13,35,6,44.2055172
6,13,36,6,62.0293862
6,13,37,6,50.0812093
6,13,38,6,58.646888
6,13,39,6,51.8504164
6,13,4,30,21.2287922
6,13,40,6,53.5249352
6,13,41,2,18.8054531
6,13,42,2,19.3807962
6,13,43,2,20.5153489
6,13,44,2,21.5030088
6,13,45,2,22.2817358
6,13,46,2,21.8624296
6,13,47,2,29.7985019
6,13,48,2,23.4933035
6,13,49,2,24.4062574
6,13,5,30,21.7161368
6,13,50,2,24.9853947
6,13,51,2,25.6011668
6,13,52,2,27.6900677
6,13,53,2,26.9238673
6,13,54,2,28.1655862
6,13,55,2,28.6916539
6,13,56,2,29.5582035
6,13,57,2,31.9992458
6,13,58,2,31.5054093
6,13,59,2,32.8712142
6,13,6,30,26.9018063
6,13,60,2,34.5749169
6,13,61,2,35.1463697
6,13,62,2,34.984944
6,13,63,2,36.1151689
6,13,64,2,37.9146179
6,13,65,2,38.9539081
6,13,66,2,39.7626653
6,13,67,2,39.3954211
6,13,68,2,41.7219207
6,13,69,2,43.6930753
6,13,7,30,32.4187932
6,13,70,2,43.314606
6,13,71,2,43.9856626
6,13,72,2,45.4072376
6,13,73,2,45.4235942
6,13,74,2,45.0666605
6,13,75,2,46.2999643
6,13,76,2,57.6823383
6,13,77,2,51.2912542
6,13,78,2,59.3416403
6,13,79,2,60.1063966
6,13,8,30,35.7521464
6,13,80,2,70.676093
6,13,9,30,40.6918346
6,14,10,2,5.6777214
6,14,11,2,5.2171476
6,14,12,2,6.0442527
6,14,13,2,8.3156257
6,14,14,2,11.920917
6,14,15,2,8.9780191
6,14,16,2,9.6654906
6,14,17,2,8.4399003
6,14,18,2,7.2412354
6,14,19,2,9.421815
6,14,2,2,0.8831816
6,14,20,2,8.0648638
6,14,21,2,8.8438173
6,14,22,2,10.2009994
6,14,23,2,10.4606112
6,14,24,2,10.6528084
6,14,25,2,11.8290172
6,14,26,2,11.7455141
6,14,27,2,12.1247294
6,14,28,2,12.3085606
6,14,29,2,12.6475545
6,14,3,2,1.1732595
6,14,30,2,13.3460827
6,14,31,2,13.9771296
6,14,32,2,14.6182078
6,14,33,2,15.0794105
6,14,34,2,15.761232
6,14,35,2,16.4003867
6,14,36,2,16.8885992
6,14,37,2,17.6503759
6,14,38,2,18.7047933
6,14,39,2,18.9159954
6,14,4,2,1.9663369
6,14,40,2,19.4751146
6,14,41,2,20.264354
6,14,42,2,21.0126962
6,14,43,2,21.6566658
6,14,44,2,22.658742
6,14,45,2,23.2512936
6,14,46,2,23.8579472
6,14,47,2,24.4957286
6,14,48,2,25.1066616
6,14,49,2,26.0446105
6,14,5,2,2.9120214
6,14,50,2,27.0410327
6,14,51,2,27.7007863
6,14,52,2,28.7675584
6,14,53,2,29.2666176
6,14,54,2,30.0630417
6,14,55,2,30.9351602
6,14,56,2,31.8679387
6,14,57,2,32.9927696
6,14,58,2,34.6470003
6,14,59,2,34.8195143
6,14,6,2,3.4297843
6,14,60,2,35.8759627
6,14,61,2,36.6585177
6,14,62,2,37.6597341
6,14,63,2,39.195836
6,14,64,2,40.4690707
6,14,65,2,41.220283
6,14,66,2,41.9362138
6,14,67,2,42.835799
6,14,68,2,44.0918361
6,14,69,2,44.8323249
6,14,7,2,3.8416333
6,14,70,2,46.2394382
6,14,71,2,93.1611442
6,14,72,2,95.7052614
6,14,73,2,96.8337061
6,14,74,2,99.2125542
6,14,75,2,101.4640207
6,14,76,2,103.0599459
6,14,77,2,105.5243954
6,14,78,2,108.805125
6,14,79,2,109.4018908
